Provider,PotentialFraud,InpatientClaimCount,UniqueInpatientBeneficiaries,AvgInpatientReimbursement,TotalInpatientReimbursement,AvgLengthOfStay,MaxLengthOfStay,AvgDiagnosisCount,OutpatientClaimCount,UniqueOutpatientBeneficiaries,AvgOutpatientReimbursement,TotalOutpatientReimbursement,AvgPatientAge,AvgChronicConditions,DeceasedRate,AvgIPAnnualReimbursement,AvgOPAnnualReimbursement,UniqueBeneficiaries,Fraud
PRV56970,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,105.0,210.0,59.5,4.0,0.0,5500.0,970.0,2,0
PRV56971,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,100.0,400.0,74.25,5.25,0.0,8337.5,5245.0,4,0
PRV56972,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,45.0,495.0,23760.0,77.08888888888889,4.466666666666667,0.0,4604.666666666667,2773.777777777778,45,0
PRV56973,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,17.0,307.05882352941177,5220.0,75.41176470588235,3.8823529411764706,0.0,3152.9411764705883,1778.8235294117646,17,0
PRV56974,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,80.0,80.0,98.0,3.0,0.0,9280.0,2370.0,1,0
PRV56976,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,323.3333333333333,1940.0,80.66666666666667,4.333333333333333,0.0,1833.3333333333333,5996.666666666667,6,0
PRV56977,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,130.0,1040.0,78.125,6.125,0.0,12073.75,2360.0,8,0
PRV56978,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,97.0,200.25,24030.0,72.64948453608247,4.247422680412371,0.010309278350515464,4754.742268041237,1934.2268041237114,97,0
PRV56980,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,17.0,180.58823529411765,3070.0,71.05882352941177,4.352941176470588,0.0,823.5294117647059,2242.3529411764707,17,0
PRV56981,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,101.42857142857143,710.0,72.42857142857143,2.4285714285714284,0.0,2428.5714285714284,965.7142857142857,7,0
PRV56982,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,21.0,394.5833333333333,9470.0,73.42857142857143,4.190476190476191,0.0,4000.4761904761904,2440.0,21,0
PRV56984,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,260.0,780.0,70.66666666666667,2.6666666666666665,0.0,33.333333333333336,1530.0,3,0
PRV56985,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,17.0,114.11764705882354,1940.0,68.58823529411765,4.0588235294117645,0.0,3235.294117647059,2945.294117647059,17,0
PRV56986,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,155.0,310.0,76.5,0.0,0.0,0.0,2145.0,2,0
PRV56987,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,172.85714285714286,1210.0,76.28571428571429,4.714285714285714,0.0,5121.428571428572,2362.8571428571427,7,0
PRV56988,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,67.0,1.0,0.0,0.0,140.0,1,0
PRV56989,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,55.0,110.0,71.0,2.0,0.0,0.0,690.0,2,0
PRV56990,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,11.0,151.27272727272728,8320.0,72.63636363636364,4.0,0.0,272.72727272727275,1620.909090909091,11,0
PRV56991,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,442.6666666666667,6640.0,72.06666666666666,4.866666666666666,0.0,2474.6666666666665,1962.6666666666667,15,0
PRV56992,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,50.0,100.0,83.5,6.0,0.0,14060.0,575.0,2,0
PRV56993,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,225.0,5400.0,73.29166666666667,5.041666666666667,0.0,5357.5,2981.25,24,0
PRV56995,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,433.0,4330.0,74.9,5.5,0.0,2003.0,1731.0,10,0
PRV56996,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,185.45454545454547,2040.0,74.18181818181819,5.363636363636363,0.0,5436.363636363636,1044.5454545454545,11,0
PRV56997,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,24.0,87.2,2180.0,70.29166666666667,4.041666666666667,0.0,3001.6666666666665,1011.6666666666666,24,0
PRV56998,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,165.0,330.0,77.0,5.0,0.0,1300.0,510.0,2,0
PRV56999,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,293.75,2350.0,73.0,4.75,0.0,13500.0,1132.5,8,0
PRV57000,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,55.0,310.0,18910.0,72.05454545454545,4.8545454545454545,0.0,6089.090909090909,2483.6363636363635,55,0
PRV57002,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,49.0,209.0,10450.0,72.57142857142857,4.326530612244898,0.02040816326530612,6682.244897959184,1825.1020408163265,49,0
PRV57004,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.0,93.0,271.869918699187,33440.0,72.55913978494624,4.526881720430108,0.010752688172043012,4845.698924731183,1783.5483870967741,93,0
PRV57005,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,155.0,310.0,68.5,4.0,0.0,4000.0,2055.0,2,0
PRV57006,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,61.0,386.2857142857143,40560.0,74.52459016393442,4.278688524590164,0.0,4552.622950819672,1851.1475409836066,61,0
PRV57010,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,56.0,423.3333333333333,24130.0,73.57142857142857,4.303571428571429,0.017857142857142856,3110.535714285714,2973.214285714286,56,0
PRV57011,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,16.0,221.1764705882353,3760.0,76.3125,4.5625,0.0,3521.25,1844.375,16,0
PRV57013,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,31.0,381.7073170731707,15650.0,72.51612903225806,4.483870967741935,0.0,4204.193548387097,2395.8064516129034,31,0
PRV57014,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,46.0,225.92105263157896,17170.0,72.95652173913044,4.608695652173913,0.021739130434782608,7081.304347826087,1594.5652173913043,46,0
PRV57015,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,39.0,521.1363636363636,22930.0,73.12820512820512,4.384615384615385,0.05128205128205128,6910.25641025641,2927.948717948718,39,0
PRV57016,No,16.0,15.0,12350.0,197600.0,7.625,22.0,8.375,0.0,0.0,0.0,0.0,67.73333333333333,6.066666666666666,0.0,21693.333333333332,668.0,15,0
PRV57017,Yes,23.0,21.0,11569.565217391304,266100.0,5.3478260869565215,21.0,8.695652173913043,0.0,0.0,0.0,0.0,77.9047619047619,5.285714285714286,0.09523809523809523,14349.047619047618,893.8095238095239,21,1
PRV57018,Yes,24.0,22.0,13833.333333333334,332000.0,5.458333333333333,19.0,8.333333333333334,9.0,9.0,76.66666666666667,690.0,70.87096774193549,5.290322580645161,0.03225806451612903,14920.0,1704.516129032258,31,1
PRV57020,No,6.0,6.0,8833.333333333334,53000.0,4.5,9.0,7.666666666666667,0.0,0.0,0.0,0.0,71.33333333333333,6.5,0.0,16848.333333333332,5005.0,6,0
PRV57021,Yes,14.0,12.0,9785.714285714286,137000.0,6.428571428571429,25.0,7.285714285714286,0.0,0.0,0.0,0.0,75.25,6.083333333333333,0.0,17652.5,1128.3333333333333,12,1
PRV57023,No,15.0,15.0,11533.333333333334,173000.0,5.933333333333334,11.0,8.6,0.0,0.0,0.0,0.0,71.06666666666666,5.2,0.06666666666666667,15245.333333333334,1472.0,15,0
PRV57024,No,9.0,9.0,14744.444444444445,132700.0,7.0,13.0,8.11111111111111,0.0,0.0,0.0,0.0,73.77777777777777,4.0,0.1111111111111111,20993.333333333332,1228.888888888889,9,0
PRV57025,Yes,17.0,17.0,8117.64705882353,138000.0,5.705882352941177,28.0,8.705882352941176,32.0,30.0,207.5,6640.0,73.02222222222223,4.622222222222222,0.0,7166.666666666667,1326.6666666666667,45,1
PRV57030,Yes,16.0,15.0,11812.5,189000.0,5.375,26.0,7.375,41.0,38.0,385.609756097561,15810.0,72.24528301886792,4.415094339622642,0.0,6324.7169811320755,2527.3584905660377,53,1
PRV57031,No,15.0,15.0,10733.333333333334,161000.0,3.2666666666666666,7.0,8.8,137.0,131.0,310.94890510948903,42600.0,75.12413793103448,4.441379310344828,0.0,4960.206896551724,2278.2758620689656,145,0
PRV57033,No,17.0,17.0,11882.35294117647,202000.0,7.235294117647059,35.0,7.764705882352941,36.0,34.0,425.8333333333333,15330.0,71.9795918367347,4.653061224489796,0.0,8018.571428571428,1695.9183673469388,49,0
PRV57034,No,21.0,21.0,8761.904761904761,184000.0,4.809523809523809,17.0,8.142857142857142,43.0,43.0,282.09302325581393,12130.0,72.44444444444444,4.809523809523809,0.015873015873015872,6803.809523809524,2327.1428571428573,63,0
PRV57036,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,435.0,8700.0,69.65,4.6,0.0,4785.0,2873.5,20,0
PRV57038,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,33.0,191.21212121212122,6310.0,73.75757575757575,4.454545454545454,0.0,1649.3939393939395,2721.5151515151515,33,0
PRV57039,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,182.0,910.0,82.5,3.5,0.0,0.0,910.0,4,0
PRV57041,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,21.0,198.84615384615384,5170.0,74.19047619047619,3.4285714285714284,0.0,3540.9523809523807,1678.5714285714287,21,0
PRV57043,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,50.0,58.0,4.0,0.0,0.0,8250.0,1,0
PRV57046,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,56.0,296.8041237113402,28790.0,68.73214285714286,4.125,0.03571428571428571,2207.8571428571427,1696.9642857142858,56,0
PRV57047,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,258.125,4130.0,67.75,4.0625,0.0,7131.25,1858.75,16,0
PRV57048,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,44.0,220.0,65.4,4.0,0.0,0.0,1416.0,5,0
PRV57049,Yes,18.0,18.0,14777.777777777777,266000.0,4.888888888888889,22.0,8.11111111111111,4.0,4.0,140.0,560.0,72.0,5.136363636363637,0.0,19191.363636363636,2413.6363636363635,22,1
PRV57051,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,490.0,1470.0,71.0,4.0,0.0,8000.0,4900.0,3,0
PRV57052,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,593.8461538461538,7720.0,77.76923076923077,5.076923076923077,0.0,2384.6153846153848,1615.3846153846155,13,0
PRV57053,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,16.0,495.6521739130435,11400.0,72.4375,3.125,0.0,4013.75,2585.625,16,0
PRV57054,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,18.0,192.22222222222223,5190.0,72.77777777777777,5.277777777777778,0.0,6695.0,2456.1111111111113,18,0
PRV57056,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,125.0,1250.0,77.7,4.7,0.0,2209.0,1890.0,10,0
PRV57057,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,10.0,406.15384615384613,10560.0,68.2,3.6,0.0,4211.0,1576.0,10,0
PRV57058,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,8.0,362.7586206896552,10520.0,61.125,5.25,0.0,2875.0,3202.5,8,0
PRV57059,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,472.22222222222223,4250.0,72.11111111111111,5.666666666666667,0.0,6111.111111111111,3443.3333333333335,9,0
PRV57061,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,100.0,56.0,6.0,0.0,7000.0,690.0,1,0
PRV57062,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,42.0,276.2068965517241,16020.0,76.76190476190476,4.785714285714286,0.0,4381.428571428572,1885.2380952380952,42,0
PRV57063,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,40.0,40.0,72.0,3.0,0.0,0.0,890.0,1,0
PRV57067,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,13.0,169.44444444444446,3050.0,71.84615384615384,4.153846153846154,0.0,544.6153846153846,1990.0,13,0
PRV57069,No,2.0,2.0,2000.0,4000.0,4.5,8.0,7.5,0.0,0.0,0.0,0.0,69.0,4.0,0.0,27800.0,1360.0,2,0
PRV57072,No,4.0,4.0,7500.0,30000.0,5.5,9.0,8.25,0.0,0.0,0.0,0.0,68.75,7.0,0.0,16005.0,2692.5,4,0
PRV57073,No,10.0,9.0,10800.0,108000.0,5.7,11.0,8.5,0.0,0.0,0.0,0.0,72.11111111111111,6.0,0.0,16080.0,860.0,9,0
PRV57074,No,7.0,7.0,8428.57142857143,59000.0,4.857142857142857,8.0,7.857142857142857,0.0,0.0,0.0,0.0,83.0,5.428571428571429,0.0,13400.0,5017.142857142857,7,0
PRV57075,No,2.0,2.0,8000.0,16000.0,3.5,7.0,9.0,0.0,0.0,0.0,0.0,71.5,7.5,0.0,27545.0,2270.0,2,0
PRV57076,No,2.0,2.0,5000.0,10000.0,6.0,8.0,9.0,0.0,0.0,0.0,0.0,68.0,4.5,0.0,8000.0,770.0,2,0
PRV57077,No,3.0,2.0,9666.666666666666,29000.0,3.0,5.0,8.666666666666666,0.0,0.0,0.0,0.0,68.5,9.0,0.0,35800.0,13240.0,2,0
PRV57078,No,10.0,9.0,7500.0,75000.0,6.2,35.0,8.1,0.0,0.0,0.0,0.0,79.55555555555556,4.111111111111111,0.0,13085.555555555555,1780.0,9,0
PRV57080,No,1.0,1.0,57000.0,57000.0,35.0,35.0,9.0,0.0,0.0,0.0,0.0,81.0,8.0,0.0,96000.0,1140.0,1,0
PRV57081,No,37.0,34.0,11189.18918918919,414000.0,7.72972972972973,35.0,7.702702702702703,0.0,0.0,0.0,0.0,74.94117647058823,5.588235294117647,0.0,17245.0,1290.5882352941176,34,0
PRV57082,No,5.0,5.0,20000.0,100000.0,4.2,10.0,8.2,0.0,0.0,0.0,0.0,71.8,5.0,0.0,25060.0,862.0,5,0
PRV57084,No,7.0,7.0,8857.142857142857,62000.0,5.428571428571429,13.0,8.571428571428571,1.0,1.0,40.0,40.0,79.0,5.0,0.0,12533.75,616.25,8,0
PRV57085,No,5.0,5.0,8400.0,42000.0,4.6,7.0,9.0,0.0,0.0,0.0,0.0,74.0,6.2,0.0,23490.0,1226.0,5,0
PRV57086,No,6.0,6.0,8833.333333333334,53000.0,6.0,11.0,8.833333333333334,0.0,0.0,0.0,0.0,77.33333333333333,5.166666666666667,0.0,12203.333333333334,1383.3333333333333,6,0
PRV57087,No,4.0,4.0,7750.0,31000.0,3.5,6.0,9.25,0.0,0.0,0.0,0.0,77.5,4.5,0.0,8537.5,1365.0,4,0
PRV57088,No,6.0,6.0,8333.333333333334,50000.0,11.333333333333334,33.0,8.333333333333334,4.0,4.0,147.5,590.0,71.6,6.1,0.0,18121.0,4627.0,10,0
PRV57089,No,3.0,3.0,7000.0,21000.0,8.666666666666666,14.0,9.0,0.0,0.0,0.0,0.0,75.0,5.333333333333333,0.0,18186.666666666668,2796.6666666666665,3,0
PRV57091,No,4.0,3.0,11500.0,46000.0,5.75,9.0,8.75,0.0,0.0,0.0,0.0,78.66666666666667,5.333333333333333,0.0,15333.333333333334,946.6666666666666,3,0
PRV57092,No,2.0,2.0,3500.0,7000.0,9.5,14.0,9.5,0.0,0.0,0.0,0.0,79.5,5.0,0.0,27025.0,6015.0,2,0
PRV57093,No,1.0,1.0,5000.0,5000.0,7.0,7.0,10.0,0.0,0.0,0.0,0.0,75.0,8.0,0.0,12000.0,2320.0,1,0
PRV57094,No,3.0,3.0,16000.0,48000.0,20.0,29.0,9.0,0.0,0.0,0.0,0.0,82.33333333333333,5.333333333333333,0.0,31783.333333333332,1826.6666666666667,3,0
PRV57096,Yes,11.0,11.0,14545.454545454546,160000.0,5.909090909090909,23.0,7.2727272727272725,0.0,0.0,0.0,0.0,73.18181818181819,4.909090909090909,0.0,17307.272727272728,1001.8181818181819,11,1
PRV57097,No,3.0,3.0,7000.0,21000.0,2.6666666666666665,4.0,7.0,0.0,0.0,0.0,0.0,74.33333333333333,6.333333333333333,0.0,10816.666666666666,1256.6666666666667,3,0
PRV57098,No,49.0,47.0,10000.0,490000.0,6.224489795918367,35.0,8.244897959183673,0.0,0.0,0.0,0.0,74.63829787234043,5.127659574468085,0.0,13881.063829787234,1385.1063829787233,47,0
PRV57099,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,13.0,460.0,6440.0,69.07692307692308,5.0,0.0,3946.153846153846,2223.076923076923,13,0
PRV57100,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,18.0,303.2,7580.0,74.83333333333333,3.7777777777777777,0.0,1478.3333333333333,1952.7777777777778,18,0
PRV57101,No,30.0,27.0,9886.666666666666,296600.0,7.5,26.0,8.4,233.0,187.0,313.6480686695279,73080.0,71.36492890995261,4.004739336492891,0.009478672985781991,3754.8815165876777,2045.781990521327,211,0
PRV57102,No,4.0,4.0,15500.0,62000.0,9.0,25.0,7.5,12.0,12.0,120.83333333333333,1450.0,73.25,4.9375,0.0,7155.625,1603.75,16,0
PRV57103,Yes,29.0,25.0,10517.241379310344,305000.0,4.172413793103448,18.0,8.137931034482758,2020.0,783.0,290.9752475247525,587770.0,72.43034825870647,3.746268656716418,0.012437810945273632,3571.318407960199,1517.363184079602,804,1
PRV57104,Yes,10.0,10.0,13300.0,133000.0,7.9,35.0,8.0,125.0,55.0,229.04,28630.0,69.72131147540983,3.8852459016393444,0.0,5162.295081967213,1093.9344262295083,61,1
PRV57105,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,135.0,540.0,66.33333333333333,5.666666666666667,0.0,0.0,2493.3333333333335,3,0
PRV57107,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,12.0,416.15384615384613,5410.0,71.16666666666667,3.75,0.0,4566.666666666667,1818.3333333333333,12,0
PRV57108,No,5.0,5.0,12000.0,60000.0,4.0,8.0,7.2,44.0,40.0,299.3181818181818,13170.0,77.64444444444445,4.288888888888889,0.022222222222222223,2809.1111111111113,2035.5555555555557,45,0
PRV57109,No,6.0,6.0,11666.666666666666,70000.0,4.333333333333333,9.0,6.833333333333333,80.0,72.0,209.875,16790.0,72.65384615384616,3.9871794871794872,0.01282051282051282,5562.307692307692,1954.871794871795,78,0
PRV57110,No,1.0,1.0,15000.0,15000.0,11.0,11.0,8.0,18.0,18.0,101.66666666666667,1830.0,77.57894736842105,4.7368421052631575,0.0,6511.0526315789475,1490.0,19,0
PRV57112,No,30.0,30.0,8300.333333333334,249010.0,6.3,34.0,8.133333333333333,130.0,110.0,286.2307692307692,37210.0,71.91791044776119,4.08955223880597,0.0,5623.731343283582,1932.7611940298507,134,0
PRV57113,No,2.0,2.0,14000.0,28000.0,6.0,11.0,8.0,5.0,5.0,70.0,350.0,75.0,5.0,0.0,7228.571428571428,5461.428571428572,7,0
PRV57115,No,1.0,1.0,10000.0,10000.0,2.0,2.0,4.0,11.0,11.0,368.1818181818182,4050.0,79.33333333333333,4.25,0.0,10166.666666666666,1424.1666666666667,12,0
PRV57116,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,84.28571428571429,590.0,78.57142857142857,5.142857142857143,0.0,4520.0,901.4285714285714,7,0
PRV57117,Yes,67.0,59.0,7731.3432835820895,518000.0,5.835820895522388,35.0,7.91044776119403,123.0,99.0,279.4308943089431,34370.0,71.28571428571429,4.235714285714286,0.014285714285714285,6663.285714285715,1656.2142857142858,140,1
PRV57118,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,10.0,190.76923076923077,2480.0,67.3,5.1,0.0,4300.0,1683.0,10,0
PRV57119,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,266.0,1330.0,70.5,4.25,0.0,0.0,1945.0,4,0
PRV57120,No,13.0,13.0,13692.307692307691,178000.0,4.153846153846154,12.0,7.923076923076923,35.0,34.0,258.57142857142856,9050.0,72.52173913043478,4.456521739130435,0.021739130434782608,7187.173913043478,1891.5217391304348,46,0
PRV57121,No,3.0,2.0,8333.333333333334,25000.0,9.0,15.0,7.666666666666667,35.0,15.0,299.14285714285717,10470.0,74.5,4.3125,0.0,3359.375,3080.0,16,0
PRV57122,No,1.0,1.0,8000.0,8000.0,3.0,3.0,9.0,13.0,12.0,164.6153846153846,2140.0,72.07692307692308,4.153846153846154,0.0,3400.0,1368.4615384615386,13,0
PRV57124,No,9.0,9.0,11111.111111111111,100000.0,7.666666666666667,24.0,8.333333333333334,49.0,47.0,141.6326530612245,6940.0,72.94545454545455,4.672727272727273,0.0,5085.090909090909,1767.090909090909,55,0
PRV57125,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,370.0,154.0,259.3243243243243,95950.0,72.85064935064935,3.642857142857143,0.012987012987012988,4176.558441558442,1120.7142857142858,154,0
PRV57126,No,10.0,10.0,7700.0,77000.0,4.3,10.0,7.6,33.0,32.0,170.3030303030303,5620.0,71.97619047619048,3.238095238095238,0.0,2840.0,1130.2380952380952,42,0
PRV57127,No,8.0,8.0,9625.0,77000.0,4.125,10.0,7.25,14.0,14.0,323.57142857142856,4530.0,69.72727272727273,5.090909090909091,0.0,11487.727272727272,2398.181818181818,22,0
PRV57128,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,56.0,335.5,20130.0,69.73214285714286,3.8035714285714284,0.03571428571428571,3623.035714285714,2694.8214285714284,56,0
PRV57129,No,32.0,31.0,10568.75,338200.0,5.5625,24.0,7.40625,250.0,217.0,237.16,59290.0,71.7827868852459,4.540983606557377,0.004098360655737705,5260.573770491803,1872.9918032786886,244,0
PRV57130,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,86.66666666666667,260.0,82.0,3.5,0.0,0.0,320.0,2,0
PRV57131,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,440.0,880.0,83.0,5.0,0.0,12000.0,2600.0,1,0
PRV57132,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,4.0,437.77777777777777,3940.0,75.5,4.25,0.0,1000.0,2630.0,4,0
PRV57133,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,4.0,117.85714285714286,1650.0,62.75,4.0,0.0,0.0,552.5,4,0
PRV57134,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,15.0,179.375,2870.0,69.53333333333333,4.133333333333334,0.0,2800.0,1580.6666666666667,15,0
PRV57136,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,26.0,191.62790697674419,8240.0,71.23076923076923,4.346153846153846,0.0,5271.153846153846,1835.3846153846155,26,0
PRV57137,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,21.0,232.32558139534885,9990.0,77.61904761904762,3.857142857142857,0.0,3000.0,841.4285714285714,21,0
PRV57138,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,580.0,3480.0,73.33333333333333,4.333333333333333,0.0,833.3333333333334,2703.3333333333335,6,0
PRV57139,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,13.0,359.375,5750.0,67.92307692307692,3.1538461538461537,0.0,1846.1538461538462,963.0769230769231,13,0
PRV57140,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,225.0,450.0,85.5,3.5,0.0,0.0,705.0,2,0
PRV57141,No,15.0,12.0,11666.666666666666,175000.0,7.066666666666666,31.0,7.333333333333333,2.0,2.0,265.0,530.0,70.71428571428571,4.642857142857143,0.0,14140.0,1426.4285714285713,14,0
PRV57142,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,7.0,564.1666666666666,6770.0,78.0,3.857142857142857,0.0,6821.428571428572,3458.5714285714284,7,0
PRV57143,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,100.0,72.0,5.0,0.0,0.0,640.0,1,0
PRV57144,No,8.0,8.0,8750.0,70000.0,6.125,11.0,7.125,0.0,0.0,0.0,0.0,74.75,4.0,0.0,13930.0,745.0,8,0
PRV57145,No,4.0,4.0,17500.0,70000.0,4.5,8.0,8.0,0.0,0.0,0.0,0.0,77.75,5.5,0.0,35772.5,3142.5,4,0
PRV57146,No,9.0,9.0,11444.444444444445,103000.0,5.222222222222222,13.0,8.0,0.0,0.0,0.0,0.0,75.66666666666667,4.666666666666667,0.0,17714.444444444445,518.8888888888889,9,0
PRV57147,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,346.6666666666667,4160.0,66.91666666666667,5.083333333333333,0.0,890.0,1626.6666666666667,12,0
PRV57148,No,15.0,9.0,11738.666666666666,176080.0,3.466666666666667,6.0,8.2,68.0,60.0,363.97058823529414,24750.0,72.4090909090909,5.136363636363637,0.015151515151515152,6295.757575757576,2174.5454545454545,66,0
PRV57149,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143.0,129.0,191.53846153846155,27390.0,72.01550387596899,3.868217054263566,0.023255813953488372,2566.046511627907,1447.5193798449613,129,0
PRV57150,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.0,123.0,223.85542168674698,37160.0,75.35772357723577,4.073170731707317,0.008130081300813009,4963.90243902439,2223.4146341463415,123,0
PRV57151,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,515.0,231.0,328.2135922330097,169030.0,73.22077922077922,4.2813852813852815,0.0,3325.021645021645,1949.5670995670996,231,0
PRV57152,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,383.0,256.2,102480.0,73.88511749347259,4.250652741514361,0.010443864229765013,3789.007832898172,1750.0261096605743,383,0
PRV57153,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,92.0,315.8510638297872,29690.0,72.90217391304348,4.630434782608695,0.0,3718.478260869565,2605.4347826086955,92,0
PRV57154,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,39.0,281.34615384615387,14630.0,74.33333333333333,4.0,0.0,2210.5128205128203,1760.7692307692307,39,0
PRV57156,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,215.0,105.0,328.2325581395349,70570.0,75.02857142857142,3.552380952380952,0.02857142857142857,2527.2380952380954,1623.5238095238096,105,0
PRV57157,No,16.0,13.0,9687.5,155000.0,5.75,23.0,8.0625,140.0,84.0,253.28571428571428,35460.0,72.22222222222223,3.811111111111111,0.022222222222222223,4888.0,1283.5555555555557,90,0
PRV57158,Yes,30.0,23.0,11233.333333333334,337000.0,6.033333333333333,35.0,8.2,241.0,123.0,309.5850622406639,74610.0,72.78985507246377,3.5434782608695654,0.0,4383.623188405797,1687.2463768115942,138,1
